canDrop-bool,canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,type-int,useLv-int,userType-int
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
眩晕药瓶",348,item-icon-233,233,眩晕药瓶,1,0,3,0,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
减速药瓶",351,item-icon-234,234,减速药瓶,1,0,3,0,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
燃烧药瓶",352,item-icon-235,235,燃烧药瓶,1,0,3,0,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
飞雷神药瓶",356,item-icon-236,236,飞雷神药瓶,1,0,3,0,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
闪避药瓶",357,item-icon-237,237,闪避药瓶,1,0,3,0,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
净化药瓶",358,item-icon-238,238,净化药瓶,1,0,3,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-241,241,棒球高手_头发,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-242,242,棒球高手_上衣,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-243,243,棒球高手_手套,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-244,244,棒球高手_裤子,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-245,245,棒球高手_鞋子,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-246,246,俺神八_头发,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-247,247,俺神八_上衣,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-248,248,俺神八_手套,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-249,249,俺神八_裤子,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-250,250,俺神八_鞋子,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-251,251,地狱爵士_头发,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-252,252,地狱爵士_上衣,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-253,253,地狱爵士_手套,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-254,254,地狱爵士_裤子,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-255,255,地狱爵士_鞋子,5,0,1,3,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-257,257,靓仔_头发,5,0,1,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-258,258,靓仔_上衣,5,0,1,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-259,259,靓仔_手套,5,0,1,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-260,260,靓仔_裤子,5,0,1,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-261,261,靓仔_鞋子,5,0,1,0,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-262,262,飞车手_头发,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-263,263,飞车手_上衣,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-264,264,飞车手_手套,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-265,265,飞车手_裤子,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-266,266,飞车手_鞋子,5,0,1,1,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-267,267,罗马士兵_头发,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-268,268,罗马士兵_上衣,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-269,269,罗马士兵_手套,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-270,270,罗马士兵_裤子,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-271,271,罗马士兵_鞋子,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-272,272,街头小子_头发,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-273,273,街头小子_上衣,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-274,274,街头小子_手套,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-275,275,街头小子_裤子,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-276,276,街头小子_鞋子,5,0,1,2,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-277,277,汪汪套装_头发,5,0,1,5,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-278,278,汪汪套装_上衣,5,0,1,5,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-279,279,汪汪套装_手套,5,0,1,5,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-280,280,汪汪套装_裤子,5,0,1,5,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-281,281,汪汪套装_鞋子,5,0,1,5,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-282,282,热情似火_头发,5,0,1,6,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-283,283,热情似火_上衣,5,0,1,6,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-284,284,热情似火_手套,5,0,1,6,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-285,285,热情似火_裤子,5,0,1,6,1
0,1,"合成装备时有几率获得.
没有属性，可改变你的外观
-------
建议作为时装穿戴",0,item-icon-286,286,热情似火_鞋子,5,0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
如果你很担心被怪物追着打，那么这把弓很适合你，你可以在安全的距离击杀怪物",0,item-icon-287,287,铜弓,1,0,1,1,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
如果你很担心被怪物追着打，那么这把弓很适合你，你可以在安全的距离击杀怪物",0,item-icon-288,288,金属弓,"1,2",0,1,2,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
如果你很担心被怪物追着打，那么这把弓很适合你，你可以在安全的距离击杀怪物",0,item-icon-289,289,水晶弓,"1,2,3",0,1,3,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复少量精力",0,item-icon-295,295,精力恢复药水-小,1,0,3,1,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复些许精力",0,item-icon-296,296,精力恢复药水-中,1,0,3,2,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复部分精力",0,item-icon-297,297,精力恢复药水-大,1,0,3,3,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把闪耀着黄金光芒的锄头，它的锋利度和耐久性都超出寻常。用它来耕种土地，你将轻松驾驭土壤的力量，让作物茁壮成长。同时，它也是农夫们的骄傲，象征着他们的辛勤劳动和丰收的希望。",0,item-icon-299,299,黄金锄头,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着黄金光芒的斧头，它的刀刃锋利无比，能够轻松砍伐最坚硬的树木。它的重量适中，使用起来既稳定又灵活，是采集者们的首选工具。",0,item-icon-300,300,黄金斧头,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着黄金光芒的工具，专为采集而设计。它的坚固材质和精巧设计使得挖掘矿石和宝藏变得更加轻松。无论是深入地下挖掘还是在山脉中寻找珍贵资源，黄金镐子都是你最可靠的伙伴。",0,item-icon-301,301,黄金镐子,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把华丽而锋利的剪子，由纯黄金打造而成。它的剪刀刃异常锋利，能够轻松剪断各种材料，无论是布料、纸张还是细小的植物。它是每个农夫和手艺人的必备工具，用来修剪植物、剪裁布料或者进行精细的手工艺制作。无论是农田还是工坊，黄金剪子都是展现精湛技艺和高贵品味的象征。",0,item-icon-302,302,黄金剪子,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着黄金光芒的镰刀，刀刃锋利无比。它是农夫们最喜爱的工具之一，用于收割成熟的庄稼。在阳光下闪烁的金色光芒，让人感受到丰收的喜悦和农田的繁荣。",0,item-icon-303,303,黄金镰刀,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把华丽的水壶，由纯黄金打造而成。它不仅外观璀璨夺目，还具有神奇的魔力。当你使用黄金水壶时，它能够迅速恢复你的生命值和魔法值，让你在战斗中保持持续的活力。无论是在激烈的战斗中还是繁忙的农田里，黄金水壶都是你最忠实的伙伴。",0,item-icon-304,304,黄金水壶,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把闪耀着宝石光芒的锄头，它的锋利度和耐久力超乎寻常。用它来耕种土地，你将轻松开垦出富饶的农田，收获丰盈的农作物。",0,item-icon-305,305,钻石锄头,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着宝石光芒的斧头，刀刃坚硬无比，能够轻松劈开最坚硬的矿石和木材。它的锋利程度和耐久性使得它成为采集者们的首选工具，让他们在采集资源时事半功倍。",0,item-icon-306,306,钻石斧头,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着宝石般光芒的工具，专为采集珍贵矿石而设计。其锋利的钻石头部能够轻松穿透坚硬的岩石，让你在矿脉中轻松寻找和收集宝贵的矿石资源。无论是探险还是繁荣的城市，钻石镐子都是每个采矿者的必备工具，帮助你开启财富之门。",0,item-icon-307,307,钻石镐子,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把闪耀着宝石光芒的剪子，刀刃锋利无比。它能轻松剪断任何材料，无论是坚硬的金属还是厚实的布料，都能迅速而精准地完成任务。在农田中，它是农夫们的得力助手，能够轻松修剪作物和修整树木。在采集探险中，它是勇敢的冒险者的必备工具，能够迅速采集珍贵的资源。无论是农夫还是探险者，都将发现钻石剪子是他们最可靠的伙伴。",0,item-icon-308,308,钻石剪子,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着宝石光芒的镰刀，刀刃锋利无比，能够轻松收割农田中的庄稼。它的钻石镶嵌使得每一次收割都变得高效而迅捷，让你成为农田中的收割大师。",0,item-icon-309,309,钻石镰刀,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一种华丽而实用的道具，外观闪耀着宝石般的光芒。它能够迅速恢复你的生命值和魔力，让你在战斗中保持持久的活力。无论是在激烈的战斗中还是长时间的冒险旅程中，钻石水壶都是你最可靠的伙伴。",0,item-icon-310,310,钻石水壶,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把闪耀着星光的锄头，它的锋利之处能够轻松翻耕土地，为农田注入生机。",0,item-icon-311,311,星辉锄头,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着星光的斧头，散发着强大的能量。它的锋利刃口能够轻松劈开坚硬的木材，是采集者们的首选工具。",0,item-icon-312,312,星辉斧头,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着星光的镐子，它的锋利镰刃能够轻松地挖掘出珍贵的矿石和宝石。无论是在深山探险还是在矿洞中努力挖掘，星辉镐子都是采集者们最可靠的伙伴。它的出现让采集者们能够更加高效地获取资源，为自己和队伍带来巨大的财富和荣耀。",0,item-icon-313,313,星辉镐子,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把闪耀着星光的剪子，轻巧而锋利。它被农夫们用来修剪植物，能够精确地修整叶片和枝条，让植物焕发出更加繁茂的生机。无论是修剪花园中的花朵，还是整理农田中的庄稼，星辉剪子都是农夫们最得力的助手。",0,item-icon-314,314,星辉剪子,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把闪耀着星光的镰刀，刀刃如同夜空中的流星，散发着神秘而强大的能量。它是采集者们的首选工具，能够轻松收割各种植物和草药，让他们在广袤的大地上寻找宝贵的资源。",0,item-icon-315,315,星辉镰刀,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一只精美的水壶，外观闪烁着星光般的光芒。它是农夫们最喜爱的工具之一，能够在田地中灌溉作物，让它们茁壮成长。每一滴从星辉水壶中流出的水都充满了生机与活力，能够为农作物带来丰收的希望。无论是小麦、蔬菜还是水果，只要得到星辉水壶的滋润，它们都会在阳光下绽放出绚丽的色彩，为农夫们带来无尽的喜悦和满足感。",0,item-icon-316,316,星辉水壶,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把闪耀着黄金光芒的剑，刀锋锋利无比。它的贵重材质赋予了它强大的攻击力和耐久性，成为战士们追求的象征。在战斗中，黄金剑能够轻松劈开敌人的防御，将敌人斩于马下。无论是面对单个敌人还是大规模战斗，黄金剑都是战士们最可靠的伙伴。",0,item-icon-317,317,黄金剑,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把闪耀着宝石般光芒的剑，刀锋锋利无比，能够轻松劈开敌人的防御。它是战士们的首选武器，让你在战场上成为无敌的战斗之王。",0,item-icon-318,318,钻石剑,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把闪耀着星光的剑，刀锋如流星划过夜空般迅猛。它的锋利能够轻松劈开敌人的防御，释放出无尽的力量。持有者能够感受到星辰的力量注入自己的身体，成为战斗中的不可忽视的存在。",0,item-icon-319,319,星辉剑,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一种稀有的采集工具，由纯金制成。它的细密齿间能够轻松地收集各种珍贵资源，如草药、宝石和矿石。使用黄金采集头发，你将能够以极高的效率进行采集，获得更多珍贵的资源。",0,item-icon-320,320,黄金采集头发,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这件上衣是专为采集者设计的，由精选的黄金丝绸制成。它轻盈舒适，提供了出色的保护和灵活性，让采集者在艰险的环境中能够自如地进行采集活动。它的金色外观散发着奢华和独特的魅力，让穿戴者在冒险中成为众人瞩目的焦点。",0,item-icon-321,321,黄金采集上衣,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双手套是专为采集者设计的，由精细的黄金丝线编织而成。它们不仅提供了卓越的保护，还赋予了采集者超凡的敏捷和灵巧。穿上黄金采集手套，你的手指将如同舞动的精灵，轻松地收集各种珍贵资源，让你成为采集领域的无敌之王。",0,item-icon-322,322,黄金采集手套,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这条裤子是专为采集者设计的，采用了高品质的黄金丝线制成。它具有出色的耐久性和舒适度，让采集者在艰苦的工作中保持轻松愉快的状态。裤子上配备了多个实用的口袋和工具搭扣，方便采集者携带和使用各种采集工具。无论是采集珍贵矿石、稀有草药还是珍稀资源，黄金采集裤子都能为采集者提供卓越的效率和舒适体验。",0,item-icon-323,323,黄金采集裤子,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双鞋子是专为采集者设计的，采用了黄金材质制作而成。它们轻巧舒适，具有出色的抓地力和耐久性，让采集者在各种地形中自如行动。这双鞋子还配备了特殊的采集技能增益，能够提升采集者的效率和收获质量。无论是在茂密的森林、险峻的山脉还是广袤的原野，黄金采集鞋子都是采集者们的不可或缺的伙伴。",0,item-icon-324,324,黄金采集鞋子,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把专为采集者设计的工具，其锋利的刀刃能够轻松切割坚硬的矿石和宝石。无论是挖掘珍贵的钻石矿脉还是收集稀有的宝石，这把头发都能帮助你快速而有效地完成任务。它的精确度和耐久性使其成为采集者们的首选工具之一。",0,item-icon-325,325,钻石采集头发,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这件上衣是专为采集者设计的，以提供最佳的采集体验。它采用高品质的材料制成，轻盈而耐用，让你在采集钻石时保持舒适和灵活。它具有强大的防护能力，能够抵御野外环境的各种挑战和危险。无论是在山脉、洞穴还是河流中，这件上衣都是你最可靠的伙伴，让你成为真正的钻石采集专家。",0,item-icon-326,326,钻石采集上衣,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双手套是专为采集者设计的，以提升钻石采集效率而制作。手套表面覆盖着坚固的护甲，保护手部免受伤害。内部则嵌入了精巧的机械装置，能够吸引并吸附周围的钻石，使采集过程更加迅速和高效。穿上这双手套，你将成为钻石的捕捉者，轻松收获无数闪耀的宝石。",0,item-icon-327,327,钻石采集手套,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这条裤子是专为采集者设计的，以提高钻石采集效率而闻名。它采用先进的材料制成，轻便舒适，具有出色的耐久性和灵活性。裤子上配备了特殊的钻石采集工具，使采集者能够迅速而精准地获取珍贵的钻石资源。无论是在山脉、洞穴还是矿脉中，这条裤子都是采集者的不可或缺的利器。穿上它，你将成为钻石的真正收割者。",0,item-icon-328,328,钻石采集裤子,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双鞋子专为采集者设计，以提供最佳的钻石采集体验。它们采用轻盈耐用的材料制成，具有出色的抓地力和舒适度，让你在艰难的地形中保持稳定。鞋子上配备了特殊的钻石探测器，能够精确地探测出附近的钻石矿脉，让你轻松地发现并采集宝贵的钻石资源。无论是在山脉、洞穴还是河流中，这双鞋子都是你成为顶级钻石采集者的必备装备。",0,item-icon-329,329,钻石采集鞋子,"1,2,3,4,5",0,1,5,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把精巧的镰刀，闪耀着星光般的光芒。它专为采集者设计，用于收割各种植物的头发。锋利的刀刃能够轻松割断头发，而头部的星辉装饰则赋予了它神秘而迷人的外观。无论是采集草药、采摘水果还是收集植物纤维，星辉采集头发都是你最可靠的伙伴。",0,item-icon-330,330,星辉采集头发,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一件轻盈而耐用的上衣，以星辉之力注入而成。它为采集者提供了额外的保护和便利，让他们在采集珍贵资源时更加自信和高效。无论是摘取花朵、采集草药还是挖掘矿石，星辉采集上衣都能为你提供舒适的工作环境，让你的冒险之旅更加愉快和成功。",0,item-icon-331,331,星辉采集上衣,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双手套闪耀着星光，为采集者们提供了无与伦比的能力。穿上它们，你的手指将变得灵巧而敏锐，能够轻松地采集各种珍贵资源。无论是采摘草药、挖掘矿石还是收集稀有植物，星辉采集手套将成为你最忠实的伙伴，帮助你在广阔的世界中收获丰富的财富。",0,item-icon-332,332,星辉采集手套,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这条裤子是专为采集者设计的，采用了高科技纤维材料制成，轻盈舒适，具有出色的透气性和耐磨性。裤子上细致的星辉图案闪耀着微光，为采集者带来好运和灵感。它的设计考虑到了采集者的需求，提供了充足的储物空间和便捷的工具携带系统，让采集者能够自由地收集各种珍贵资源，无论是采摘植物、挖掘矿石还是捕捉小动物，都能得心应手。穿上星辉采集裤子，你将成为一名高效率的采集大师，探索世界的每个角落，收获无尽的宝藏。",0,item-icon-333,333,星辉采集裤子,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双鞋子是专为采集者设计的，以星辉之力注入而成。它们轻巧舒适，具有出色的抓地力和灵敏度，让采集者能够在各种地形中迅速穿梭。鞋子上的特殊符文能够增强采集者的感知力，使其能够更容易发现珍贵的资源点。无论是在茂密的森林、险峻的山脉还是广袤的原野，星辉采集鞋子都是采集者的最佳伴侣。",0,item-icon-334,334,星辉采集鞋子,"1,2,3,4,5",0,1,6,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这是一束闪耀如黄金般的战士头发，散发着勇气和力量的气息。它是战士们的骄傲，象征着无畏的战斗精神和无尽的决心。穿戴它的战士将在战场上展现出无与伦比的威严和力量，成为敌人心中的恐惧之源。无论是面对怪物的猛烈攻击，还是与其他玩家的激烈对决，黄金战士头发将成为你的荣耀标志，让你在战斗中脱颖而出。",0,item-icon-335,335,黄金战士头发,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这件上衣是专为勇猛无畏的战士设计的。它由精选的黄金丝线编织而成，散发着令人瞩目的光芒。它提供出色的防御力和抗性，让战士在激烈的战斗中保持坚不可摧的姿态。无论是面对强敌的猛烈攻击还是在队友中展现威严，黄金战士上衣都是战士们的最佳选择。",0,item-icon-336,336,黄金战士上衣,"1,2,3,4",0,1,4,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这双手套由纯黄金打造而成，闪耀着夺目的光芒。它们不仅提供了卓越的防护，还赋予战士无与伦比的力量和敏捷。戴上黄金战士手套，你将成为战场上的无敌之王，毫不畏惧地迎接一切挑战。",0,item-icon-337,337,黄金战士手套,"1,2,3,4",0,1,4,1
